data
"atena-[(mu-5-(4-(4,2':6',4''-terpyridin-4'-yl)phenoxy)isophthalato)-aqua-"
"atena-[bis(mu-2-methoxy-6-[(2-{4-[(pyridine-4-carbonyl)amino]benzoyl}hydrazinylidene)methyl]phenolato)-tris(mu-terephthalato)-bis(N,N-dimethylacetamide)-tetra-"
"atena-[bis(mu-benzo[1,2-b:4,5-b']bisthiophene-2,6-dicarboxylato)-bis(mu-1,1'-(butane-1,4-diyl)bis(1H-imidazole))-di-"
"atena-(bis(mu!-2-Sulfonylterephthalato)-(mu!-1,4-diazabicyclo(2.2.2)octane)-diaqua-di-(ii)-di-(i)"
"atena-[bis(mu-azido)-(mu-1,1'-bis(3,5-dicarboxylatobenzyl)-4,4'-bipyridinium)-diaqua-di-(ii)"
"atena-(bis(mu!-4,5-imidazoledicarboxylato)-tetra-aqua-tri-)"
"atena-(bis(mu-4,5-dicarboxylatoimidazolato)-tetra-aqua-tri-)"
"atena-[(mu-4,4',4'',4'''-(ethene-1,1,2,2-tetrayl)tetrabenzoato)-tetra-aqua-tetra-(i)"
"atena-(bis(mu!-tetrazole-5-carboxylato)-(mu!-4,4'-propane-1,3-diyldipyridine)-di-)"
"atena-[(mu-2,2',7,7'-tetrakis(4-carboxylatophenyl)-9,9'-Spirobi[fluorene])-tetrakis(mu-oxo)-tetra-aqua-tri-(iv)]"
"atena-(hexakis((mu!-5,15-bis(3,5-dicarboxyphenyl)-10,20-bis(2,6-dibromophenyl)porphyrinato)-(mu!-aqua))-tetrapentaconta-aqua-octadeca-"
"atena-(bis(mu!-terephthalato)-(mu!-4,4'-bipyridine"
"atena-[bis(mu-4-(3-(pyridin-4-yloxy)-2,2-bis((pyridin-4-yloxy)methyl)propoxy)pyridine)-tetrakis(mu-naphthalene-2,6-dicarboxylato)-tetra-(ii)"
atena-[tetrakis(dimethylammonium)
"atena-((mu!-Benzene-1,4-dicarboxylato)-bis(mu!-benzene-1,4-dicarboxylato)-diaqua-bis(N,N-dimethylformamide)-di-(iii))"
"atena-[tris(mu-terephthalato)-diaqua-bis(N,N-dimethylformamide)-di-]"
"atena-(bis(mu-cyclohexane-1,4-dicarboxylato)-(mu-1,1'-(1,4-phenylene)bis(1H-imidazole))-di-)"
atena-[hexakis(mu-pyridine-4-carboxylato)-hexakis(mu-iodo)-(pyridine-4-carboxylato)-hepta--di-(iii)
atena-[bis(mu-(tetrazoldiyl)acetato)-bis(mu-hydroxo)-diaqua-tri-(ii)]
atena(bis(Adiponitrile)-(i)
atena-(bis(mu!-2-(pyridin-4-yl)malonaldehydato)-(ii)
"atena-(icosakis(mu!-oxo)-tetrakis(mu!-4,4'-bipyridine)-hexakis(mu!-oxo)-dodecaoxo-di--hepta-(iv)-nona-(v)"
atena-(hydroxonium
"atena-((mu!1-1,7-bis(4-carboxylatophenoxy)-2,2,6,6-tetrakis((4-carboxylatophenoxy)methyl)-4-oxaheptane)-di-"
atena-[octakis(mu-carbonato)-pentakis(mu-fluoro)-nona-cesium-hexa-]
"atena-((mu!-Benzene-1,3,5-tricarboxylato)-(mu!-5-carboxybenzene-1,3-dicarboxylato)-(mu!-3,5-dicarboxybenzoato)-tris(mu!-4,4'-bipyridine)-tri-(ii)"
"atena-[(mu-4,4'-carbonyldibenzoato)-(mu-5,5'-(1,4-phenylene)di(1H-imidazole))-(ii)]"
"atena-[(mu-4-hydroxy-5-oxidobenzene-1,3-disulfonato)-aqua-(iii)"
"atena-(bis(mu-hydroxo)-bis(mu-1H-pyrazole-3,5-dicarboxylato)-tri-)"
"atena-[(mu-1,3,6,8-tetra(1H-pyrazol-4-yl)-9H-carbazole)-dichoro-(ii)"
atena-[(mu-2-(hydroxyimino)-N-[1-(pyrazin-2-yl)ethylidene]propanehydrazonato)-(mu-2-(oxidoimino)-N-[1-(pyrazin-2-yl)ethylidene]propanehydrazonato)-tris(mu-acetato)-bis(acetato)-di--
"atena-[(mu!1-3,3',3'',3''',3'''',3'''''-(Benzene-1,2,3,4,5,6-hexaylhexakis(methyleneoxy))hexabenzoato)-diaqua-tri-(ii)"
"atena-[(mu-5-[(3-carboxy-5-carboxylatophenyl)diazenyl]benzene-1,3-dicarboxylato)-"
"atena-[bis(mu!-4,4'-Oxydibenzene-1,2-carboxylato)-bis(mu!-4,4'-bipyridine)-diaqua-tetra-(ii)"
"atena-(bis(mu!-Oxybis(benzene-3,3',4,4'-tetracarboxylato))-bis(mu!-4,4'-bipyridine)-diaqua-tetra-(ii)"
atena-[tetrakis[mu!-5-(pyridine-4-chiarboxamido)isophthalato]-[tetraaqua-(ii)-di-(iii)]
"atena-[[diaqua-tris(mu!-4,4'-bipyridine)bis[mu!-2-(carboxylatomethylsulfanyl)nicoato]-di-(ii)]"
atena-(bis(5-((2-Methyl-1H-imidazol-1-yl)methyl)isophthalato)-aqua-)
atena-[(mu-5-((2-methyl-1H-imidazol-1-yl)methyl)isophthalato)-aqua-]
"atena-[(mu-2,3-dihydroxybutanedioato)-(mu-2,3-dioxybutanedioato)-(mu-4,4'-(ethane-1,2-diyl)dipyridine)-(mu-aqua)-tri-(ii)"
atena-((mu!-2-Hydroxyphosphonoacetato)-(ii)-)
atena-((mu!-2-Hydroxy(phosphono)acetato)-(ii)-)
atena-(bis(mu!-Fumarato)-(mu!-oxalato)-tetra-aqua-di-(iii)
atena-[bis(mu-fumarato)-(mu-oxalato)-tetra-aqua-di-(iii)
"atena-((mu!-Squarato-O,O',O'')-(mu!-aqua)-aqua-(ii))"
"atena-[(mu-1,1'-(butane-1,4-diyl)di(1H-imidazole))-bis(mu-2-(4-carboxylatobenzoyl)benzoato)-di-(ii)]"
"atena-[(mu!-4,4'-Bipyridine-N,N')-(mu!-4,4'-ethyne-1,2-diyldibenzoato-O,O')-"
"atena-(decakis(mu!-imidazol-1,3-diyl)-penta-"
"atena-[(mu-benzene-1,2,4,5-tetracarboxylato)-(mu-2,5-dicarboxyterephthalato)-diaqua-di-]"
"atena-[(mu-benzene-1,2,4,5-tetracarboxylato)-(mu-2,5-dicarboxyterephthalato)-diaqua-di-]"
"atena-[bis(mu!-5-Carboxybenzene-1,3-dicarboxylato-O,O',O'',O''')-bis(mu!-5-carboxybenzene-1,3-dicarboxylato-O,O',O'')-bis(mu!-1,2,4-triazol-4-yl)-tetraaqua-penta-(ii)]"
"atena-(bis(mu!-5-Carboxybenzene-1,3-dicarboxylato-O,O',O'',O''')-bis(mu!-5-carboxybenzene-1,3-dicarboxylato-O,O',O'')-bis(mu!-1,2,4-triazolato-N,N',N'')-tetraaqua-penta-(ii))"
"atena-[bis(mu!-5-Carboxybenzene-1,3-dicarboxylato-O,O',O'',O''')-bis(mu!-5-carboxybenzene-1,3-dicarboxylato-O,O',O'')-bis(mu!-1,2,4-triazol-4-yl)-tetra-aqua-penta-(ii)]"
"atena(Tetra-aqua-tetrakis(mu!-formato-O,O')-di-(ii))"
"atena-[bis(mu!-4,4'-Biphenyldicarboxylato-O,O,O',O'',O''')-(mu!-4,4'-biphenyldicarboxylato-O,O',O'',O''')-bis(formic"
"atena-[bis(mu-4,4'-([(carboxylatomethyl)azanediyl]bis{(ethane-2,1-diyl)[(carboxylatomethyl)azanediyl]methylene})dibenzoato)-diaqua-penta-(ii)"
atena-[tetrakis(oxonium)
"atena-((mu-1,1':4',1''-terphenyl-3,5,4''-tricarboxylato)-aqua-dimethylformamide-(iii)"
"atena-[tris(mu-benzene-1,3,5-tricarboxylato)-hexakis(1H-benzimidazole)-tetra-"
atena-(Penta-
"atena-[(mu-(hexane-1,6-diylbis{[(phosphonomethyl)azanediyl]methylene})bis[hydrogen"
"atena-(bis(mu!-Pyrazole-3,5-dicarboxylato-N,O,O,O',O'',O''')-(mu!-carbonato-O,O,O',O',O'',O'')-diaqua-di-"
atena-(tetrakis((mu!-dicyanonitromethanide)-(i)))
atena-[(mu-but-2-enedioato)-(mu-hydroxo)-
atena-[(mu-squarato)-diaqua-(ii)
"atena-[tris(mu-anthracene-9,10-dicarboxylato)-tetrakis(N,N-dimethylformamide)-di-(iii)"
"atena-[bis(mu!-Squarato-O,O,O',O'',O'',O''')-bis(mu!-hydroxo)-tri-(ii)"
atena-(tetrakis(guanidinium)
atena-[(mu!-5-Aminotetrazolyl)-(mu!-isophthalato)-(mu!-5-aminotetrazolyl)-aqua-di-(ii)
atena-[(mu!-
"atena-((mu!-1,4-bis(imidazol-1-ylmethyl)benzene-N,N')-(mu!-hydrogen"
"atena-(tris(mu!-Biphenyl-4,4'-dicarboxylato)-hexakis(mu!-4-(pyridin-4-yl)benzoato)-bis(mu!-oxo)-hexa-"
atena((mu!-Oxalato)-di-)
atena((mu!-Oxalato)-di-)
"atena-[(mu!-Thiophene-2,5-dicarboxylato)-(mu!-4,4'-bipyridine)-(ii)]"
"atena-(bis(mu!-Naphthalene-1,4-dicarboxylato)-(mu!-aqua)-(mu!-1,1'-(butane-1,4-diyl)diimidazole)-di-(ii))"
"atena-((mu!-Ethane-1,2-disulfonato)-di-(i))"
atena-((mu!-3-Carboxy-1-((carboxy-O)methyl)-5-oxopyridiniumato)-aqua-
"atena-[bis(mu-benzene-1,3,5-tricarboxylato)-bis(mu-1,1'-([1,1'-biphenyl]-4,4'-diyl)di(1H-imidazole))-bis(aqua)-tri-(ii)"
"atena-((mu!-Benzene-1,2,4,5-tetracarboxylato)-bis(mu!-2-(1H-tetrazol-5-yl)pyrazine)-tetra-aqua-tri-(ii)"
"atena-(bis(mu!-5-Chloro-6-oxo-1,6-dihydropyridine-3-carboxylato)-(mu!-oxalato)-(mu!-oxalato)-aqua-di-"
"atena-((mu!-Butane-1,2,3,4-tetracarboxylato)-bis(mu!-1,2-bis(imidazol-1-ylmethyl)benzene)-di-(ii)"
"atena-(tetrakis(mu!-Chloro)-bis(mu!-bis(imidazol-1-yl)methane-N,N')-di-)"
"atena-((mu!-4-Oxypyridine-2,6-dicarboxylato)-triaqua-(iii))"
"atena-((mu!-4-oxidopyridine-2,6-dicarboxylato)-triaqua-)"
"atena-((mu!-4-Oxypyridine-2,6-dicarboxylato)-triaqua-(iii))"
atena-(Ethylenediammonium
"atena-[hexakis(mu!-4,5-Dicyanoimidazolyl)-hexakis(mu!-4,5-dicyanoimidazolyl)-dodeca-aqua-hexa--"
atena-[bis(mu!-5-((2-carboxylatopyrrolidin-1-yl)carbonyl)isophthalato)-aqua-bis(pyridine)-tri-
"atena-((mu!-Benzene-1,4-dicarboxylato-2,5-dicarboxylic"
"atena-((mu!-Benzene-1,4-dicarboxylato-2,5-dicarboxylic"
"atena-[bis(mu-cyclobutane-1,1-dicarboxylato)-(mu-4,4'-ethane-1,2-diyldipyridine)-diaqua-di-]"
"atena-(tetrakis(mu!-Isonicoato-N,O)-bis(mu!-hydroxo)-tri-(ii))"
"atena-((mu!-Naphthalene-2,6-dicarboxylato)-di-)"
"atena-[(mu-4,4',4''-(benzene-1,3,5-triyltriethyne-2,1-diyl)tribenzoato)-diaqua-"
"atena-((mu-1,1'-(butane-1,4-diyl)bis(3-methyl-1,3-dihydro-2H-imidazole-2-thione))-"
"atena-[tetrakis(mu-azido)-tetrakis(mu-3,5-diamino-1,2,4-triazolato)-tetra-(ii)]"
atena-[(mu!-Tartrato)-(ii)]
atena-[(mu-Tartrato)-(ii)]
"atena-[(mu!-4,4'-oxydibenzoato)-(mu!-4,4'-(1,4-phenylenediethene-2,1-diyl)dipyridine)-"
atena-(tris(mu-isophthalato)-tetra-aqua-di-
"atena-((mu!-3,5-Diaminobenzoato-N,N',O,O')-(mu!-azido-N,N'')-(ii))"
"atena-[(mu-4-carboxy[1,1'-biphenyl]-2,3',5',6-tetracarboxylato)-aqua-bis(2,2'-bipyridine)-di-]"
"atena-((mu!-1,4-Butylene-diphosphonato)-bis(mu!-aqua)-di-(ii)"
atena-((mu!-Acetylenedicarboxylato)-(mu!-oxalato)-tetra-(i))
"atena-((mu!-Isophthalato-O,O',O'',O''')-(mu!-acetato-O,O,O')-diaqua-(iii)"
"atena-((mu!-phthalato-O,O,O')-(mu!-dipyridin-4-ylmethanone-N,N')-(ii)"
"atena-(bis(mu!-et4!-Benzoquinone-O,O')-hexacarbonyl-tri-(ii))"
"atena-[bis(mu-propane-1,2,3-tricarboxylato)-tetraoxo-tetra-aqua-(ii)-di-(vi)]"
"atena-(bis(mu!-2,4-Dinitrophenoxo)-(ii))"
atena-[tetrakis(mu-pyridine-3-carboxylato)-bis(mu-oxo)-tetrakis(mu-iodo)-octa-n-butyl-tetra-(i)-tetra-(iv)]
"atena-((mu-2,2',5,5'-tetrafluoro-3,3',6,6'-tetrakis(methylsulfanyl)[1,1'-biphenyl]-4,4'-dicarboxylato)-aqua-"
atena-[bis(mu!-Tartrato)-(mu!-oxalato)-diaqua-di-
"atena-(bis(mu-4,4'-diazenediyldipyridine)-bis(mu-thiophene-2,5-dicarboxylato)-di-"
"atena-[(mu!-3,5-Diethyl-1,2,4-triazolato)-"
"atena-(pentakis(mu-1,1'-(butane-1,4-diyl)bis(1H-imidazole))-di-(ii)"
"atena-[(mu-4,4',4''-nitrilotribenzoato)-penta-"
"atena-[bis(mu!-4,3':5',4''-terpyridine)-tris(mu!-terephthalato)-hexa-aqua-tri-]"
atena-(hexakis(mu!-Iminodiacetato)-tri-(ii)-di-(iii)
"atena-[(mu-2,5-dioxido-1,4-benzenedicarboxylato)-bis(carbon"
"atena-[(mu-2,5-dioxidobenzene-1,4-dicarboxylato)-bis(iodomethanne)-di-"
"atena-[(mu!-2-(2-Carboxylatovinyl)benzoato)-(mu!-piperazine-1,4-diylbis(pyridin-4-ylmethanone))-diaqua-"
"atena-((mu!-terephthalato)-(mu!-terephthalato)-bis(mu!-4,4'-bipyridine)-di-(ii))"
"atena-[tris(mu-3,3'-(ethene-1,2-diyl)dipyridine)-tetrakis(mu-thiophene-2,5-dicarboxylato)-tetra-]"
"atena-[(mu!-Naphthalene-1,4-dicarboxylato-O,O,O',O'',O''')-(mu!-naphthalene-1,4-dicarboxylato-O,O',O'',O''')-aqua-(1,10-phenanthroline-5,6-dione-N,N')-di-(ii)]"
"atena-[bis(mu-1,3,5-tris(4-carboxylatophenyl)benzene)-(mu-4,4'-(ethene-1,2-diyl)dipyridine)-diaqua-tri-(ii)"
"atena-[bis(mu!-Butane-1,2,3,4-tetracarboxylato)-hexa-aqua-di-(ii)]"
atena-[(mu-azido-(10-bromo)cobalamin)-pentaaqua-di-
atena-((mu!-5-Aminoisophthalato)-aqua-(ii)
atena-((mu!-5-Aminoisophthalato)-aqua-(ii)
atena-[(mu-5-aminoisophthalato)-aqua-
"atena-[bis(mu-3,5-diamino-triazolato)-(mu-but-2-enedioato)-di-]"
"atena-[tetrakis(mu-2-chlorobenzoato)-bis(mu-2,3,5-trimethylpyrazine)-tetra-]"
"atena-((mu!-4,4'-Diazenediyldibenzoato-O,O',O'',O''')-aqua-(ii))"
atena-(tris(1-ethyl-3-methylimidazolium)
"atena-[(mu!-4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)dibenzene-1,2-dicarboxylato)-aqua-di-(ii)"
"atena-[tris(mu-thiophene-2,5-dicarboxylato)-bis(N,N-diethylformamide)-aqua-di-]"
"atena-[(mu-terephthalato)-(mu-4,7-bis(pyridin-4-yl)-2,1,3-benzothiadiazole)-"
"atena-(tetrakis(mu!-4,5-Dicarboxylatoimidaozlato)-tris(imidazolato)-(imidazole-3!)--tetra-"
atena-((mu!-chloro)-(mu!-2-ethylpyrazine)-(i))
"atena-[(mu!-4-(((pyridin-4-ylmethylene)hydrazono)methyl)pyridine)-(mu!-thiophene-2,5-dicarboxylato)-(ii)"
"atena-[(mu-4-((1'-(4-cyanobenzyl)-4,4'-bipiperidin-1-yl)methyl)benzonitrile)-bis(mu-nitrato)-di-]"
atena-(tris(mu!-nicoato)-bis(mu!-acetato)-bis(mu!-oxo)-(mu!-nicoato)-bis(mu!-oxo)-tetraoxo-tri--di-)
atena-[(mu-4-(2-(4-(2-(pyridin-4-yl)vinyl)phenyl)vinyl)pyridine)-(mu-terephthalato)-(ii)
"atena-((mu!-2,5-dimethoxybenzene-1,4-dicarboxylato)-(ii))"
"atena-[(mu!-Benzene-1,3,5-tricarboxylato)-(mu!-hydroxo)-(2,2'-bipyridine)-di-(ii)]"
atena-[tetrakis(mu-aqua)-octadecakis(mu-isonicoato)-diaqua-nona-
"atena-((mu!-1,3-Propanedioato)-bis(mu!-1,3-propanedioato)-hexaaqua-di-(iii))"
"atena-((mu!-1,3-Propanedioato)-bis(mu!-1,3-propanedioato)-hexa-aqua-di-(iii))"
atena-[bis(mu!-Hydrogen
"atena-(bis(mu!-4,4'-(Pyridine-3,5-diyl)di-isophthalato)-bis(mu!-formato)-penta-aqua-tri-"
atena-((mu!-Malonato)-bis(mu!-malonato)-hexaaqua-)
atena-((mu!-malonato)-bis(mu!-malonato)-hexa-aqua-di-)
"atena-((mu!-N,N'-bis(3,5-Dicarboxylatophenyl)pyromellitic"
"atena-[(mu-benzene-1,2,4-tricarboxylato)-(mu-hydroxo)-(mu-2-(piperazin-1-ylcarbonyl)terephthalato)-di-"
"atena-[bis(mu-2,5-dioxido-1,4-benzoquinone)-tetra-aqua-di-"
"atena-[decakis(mu-4,4'-bipyridine)-bis(mu-chloro)-bis(mu-orthosilicato)-octapentacontakis(mu-oxo)-dichloro-tetradecaoxo-deca--tetracosa-"
"atena-[bis(mu!-1,2,4-Triazolido-N,N',N'')-tri-(i)"
"atena-[(mu-4,4'-bipyridine)-(mu-3-carboxylato-1-(4-carboxylatobenzyl)pyridinium)-aqua-(ii)"
"atena-[(mu!-Benzimidazolato-N,N')-(mu!-4,4'-bipyridine-N,N')-(i)]"
atena-(di-
"atena-(piperazine-1,4-dium"
atena-(tris(mu!-ethanedioato)-hexakis(mu!-hydroxo)-hexa-)
"atena-[(mu!-N,N',N''-tris(3-Pyridylmethyl)-1,3,5-benzenetricarboxamido)-(mu!-azido)-(i)]"
atena-[bis(Oxonium)
"atena-[(mu-1,4-bis(4-(1H-imidazol-1-yl)benzyl)piperazine)-(mu-terephthalato)-(ii)]"
atena-(Triammonium
atena-[tris(Dimethylammonium)
atena-((mu!-Terephthalato)-bis(mu!-fluoro)-bis(mu!-hydroxo)-di
atena-[(mu!-5-(Pyridin-3-yl)tetrazolato)-bis(mu!-oxo)-(mu!-5-(pyridin-3-yl)tetrazolato)-tris(mu!-oxo)-tris(mu!-oxo)-dioxo-tri-(vi)-tetra-(i)]
atena-[Hexa-aqua-(i)
"atena-(bis(mu!-N,N',N''-(benzene-1,3,5-triyl-tricarbonyl)-tris(L-alaninato))-tetrakis(mu!-4,4'-bipyridine)-tri-"
"atena-(bis(mu!-benzene-1,2,4-tricarboxylato)--di-)"
atena-((mu!-pyrimidine-5-carboxylato)-(mu!-pyrimidine-5-carboxylato)-)
"atena-((mu!-pyridine-2,5-dicarboxylato)-aqua-)"
atena(Hexa-aqua-tris(malonato)-di-(iii))
atena-[hexakis(mu!-bis(2-Hydroxyethyl)(2-oxyethyl)amine)-hexakis(mu!-cyano)-hexa--
"atena-((mu!-3,5-Di-n-butyl-1,2,4-triazolato)-(i))"
"atena-(bis(mu!-naphthalene-2,6-dicarboxylato)-bis(mu!-naphthalene-2,6-dicarboxylato)-bis(mu!-1,3,5,7-tetraazatricyclo[3.3.1.3,7!]decane)-(N,N-dimethylformamide)-tetra-"
"atena-((mu!-benzene-1,2,4,5-tetracarboxylato)-bis(mu!-benzene-1,2,4,5-tetracarboxylato)-bis(dimethyl"
atena-(tris(mu!-terephthalato)-tetraaqua-di-)
"atena-[1,4-diammoniumbutane"
atena-(bis(mu!-5-methylisophthalato)-tetrakis(mu!-5-methylisophthalato)-tetraaqua-penta-
"atena-(bis(mu!-4,4'-Ethene-1,2-diyldibenzoato)-(mu!-4,4'-ethene-1,2-diyldibenzoato)-tetrakis(dimethyl"
"atena-[tetrakis(mu!-Pyrrolidine-1-carbodithioato-S,S,S',S')-tetrakis(mu!-bromo)-tetra-(i)-di-(ii)"
"atena-[(mu-4-(5-carboxylatopyridin-2-yl)benzene-1,3-dicarboxylic"
"atena-[(mu!-4-Phosphonatobutane-1-sulfonato-O,O,O',O',O'',O''',O'''')-aqua-(iii)]"
"atena-[(mu!-Glutarato-O,O,O',O',O'',O'',O''')-(ii)]"
"atena-[bis(mu-cyclopentane-1,2,3,4-tetracarboxylato)-(mu-4,4'-(1,4-phenylene)dipyridine)-tetraaqua-tetra-]"
"atena-[(mu!-1,1':4',1''-Terphenyl-2,2',2'',4,4'',5'-hexacarboxylato)-bis(mu!-1,4-bis(1H-imidazol-1-yl)butane)-diaqua-tri-"
"atena-[butane-1,4-diamonium"
"atena-(tetrakis(mu!-sulfido)-tetrakis(mu!-4,4'-biphenyl-4,4'-diyldipyridine)-tetra--"
"atena-((mu!-pyridine-2,3,5,6-tetracarboxylato)-(mu!-4-(2-(pyridin-4-yl)vinyl)benzoato-N,O,O')-(mu!-4-(2-(pyridin-4-yl)vinyl)benzoato-N,O)-triaqua-tri-(ii)"
"atena-((mu!-pyridine-2,3-dicarboxylato)-(mu!-pyridine-2,3-dicarboxylato)-di-(ii))"
"atena-(bis(mu!-D-camphorato)-(mu!-1,4-bis(pyridin-4-yl)piperazine)-di-"
"atena-[tris(mu-oxalato)-(mu-4-oxo-4H-pyran-2,6-dicarboxylato)-bis(2,2'-bipyridine)-tetraaqua-tetra-"
"atena-[(mu-pyrimidine-2,4,6(1H,3H,5H)-trione)-(mu-bromo)-]"
"atena-[hexakis(mu-adeninato)-pentakis(mu-cyclohexane-1,4-dicarboxylato)-tetraaqua-octa-"
"atena-((+-)-bis(mu!-4,4'-(1,2-Dimethoxyethane-1,2-diyl)dibenzoato-O,O,O',O'',O''')-(mu!-4,4'-(1,2-dimethoxyethane-1,2-diyl)dibenzoato-O,O',O'',O''')-bis(N,N-diethylformamide)-di-)"
"atena-(bis(mu!-2,2'-Dinitro-4,4'-biphenyldicarboxylato)-(mu!-1,3-bis(4-pyridyl)propane)-di-)"
atena-[bis(mu!-Phthalato)-(mu!-bis(4-pyridylformyl)piperazine)-diaqua-di-]
"atena-(tetrakis(mu!-1,1':3',1''-terphenyl-4,4'',5'-tricarboxylato)-hexaaqua-hexa-"
"atena-[bis(mu-terephthalato)-bis(mu-2-(1H-1,2,4-triazol-1-ylmethyl)-1H-benzimidazole)-di-"
atena-[tetrakis(dimethylammonium)
"atena-[bis(mu-N,N'-dibenzylpyrazine-2,6-dicarboxamidato)-bis(mu-nitrato)-(ethanol)--tri-]"
atena-[tris(mu-aqua)-bis(mu-hydrogen
"atena-[(mu-1,1':4',1''-terphenyl-3,4'',5-tricarboxylato)-diaqua-"
"atena-[(mu-2,5-dihydroxyterephthalato)-bis(mu-tetra-1H-imidazol-1-ylborate)-bis(N,N-dimethylformamide)-di-]"
atena-[tris(dimethylammonium)
"atena-((mu!-Oxalato-O,O,O',O'',O'',O''')-(mu!-oxalato-O,O,O',O'',O''')-bis(mu!-aqua)-(iii)-(i))"
atena-[tetrakis(mu-3-(pyridin-3-yl)acrylato)-tetrakis(mu-bromo)-(mu-oxalato)-diaqua-tetra-(i)-di-(iii)
atena-[(mu-N-(pyridin-4-ylmethyl)-L-leucinato)-bromo-
"atena-(bis(mu!-6-chloro-2H-1,2,4-benzothiadiazine-7-sulfonamide"
"atena-(bis(mu!-1,3-dicarboxylatobenzene-5-sulfonato)-bis(mu!-aqua)-hexaaqua-tri-"
atena-(bis(mu!-oxalato)-(mu!-aqua)-bis(mu!-oxalato)-pentaaqua--di-
atena-(trans-tetrakis(mu!-3-(3-Pyridyl)acrylato)-tetra-aqua-di-(ii))
atena-(trans-tetrakis(mu!-3-(3-Pyridyl)acrylato)-tetraaqua-di-(ii))
"atena-((mu!-1,4-bis((1H-Imidazol-1-yl)methyl)benzene)-(mu!-5-hydroxyisophthalato)-aqua-(ii))"
"atena-((mu!-1,4-bis(imidazol-1-ylmethyl)benzene)-(mu!-5-hydroxybenzene-1,3-dicarboxylato)-aqua-(ii))"
"atena-(bis(mu!-Oxo)-tetrakis(mu!-oxo)-tetrakis(mu!-1,4-bis(1-imidazolyl)benzene)-octakis(mu!-oxo)-tetra-aqua-dodecaoxo-octa--di-"
"atena-((mu!-2,4-Dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylato)-(mu!-2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylato)-aqua-(ii))"
atena-[hexakis(mu-terephthalato)-(mu-tetracosa-oxo-hexadeca-boron)-diaqua-tetra-
"atena-(1,6-diammoniocyclohexane"
"atena-((mu!-N,N'-bis(tetrazolato)hydrazine)-tris(mu!-hydrazine)-)"
